,0,1,2,3,Mot_Type
376,503.99249267578125,480.4914855957031,0.0,0.0,Hover
377,560.819580078125,402.1239013671875,0.0,0.0,Hover
378,543.1878662109375,325.72772216796875,543.167236328125,176.8077392578125,Hover
379,545.1613159179688,312.01312255859375,566.68798828125,161.11846923828125,Hover
380,547.1146240234375,294.3688049316406,617.5676879882812,141.5606689453125,Hover
381,558.909912109375,288.49615478515625,650.9301147460938,139.6147003173828,Hover
382,572.5537719726562,284.5743713378906,688.1426391601562,133.760498046875,Hover
383,586.3333129882812,286.51641845703125,737.11962890625,141.56320190429688,Hover
384,590.2180786132812,290.5068359375,746.935546875,192.43951416015625,Hover
385,596.0703125,300.2320556640625,774.322265625,223.83627319335938,Hover
386,615.6785888671875,317.86785888671875,833.1243896484375,227.75848388671875,Hover
387,623.4830322265625,333.523681640625,856.6331787109375,263.0341491699219,Hover
388,619.6062622070312,351.1982727050781,838.9915161132812,321.77301025390625,Hover
389,613.6639404296875,362.954345703125,852.6747436523438,368.7628479003906,Hover
390,605.8815307617188,378.6081237792969,854.7066040039062,423.6623840332031,Hover
391,601.9418334960938,388.4257507324219,839.0635375976562,466.7872314453125,Hover
392,598.01025390625,400.14898681640625,817.4412841796875,492.2058410644531,Hover
393,588.298095703125,409.9732971191406,788.0321044921875,527.5042724609375,Hover
394,584.3488159179688,415.8614807128906,744.9315185546875,527.5505981445312,Hover
395,574.5026245117188,413.81427001953125,721.453857421875,554.91943359375,Hover
396,566.7003173828125,409.97320556640625,670.548828125,551.0148315429688,Hover
397,556.9503784179688,411.9190979003906,633.3212890625,549.0307006835938,Hover
398,551.0444946289062,407.96881103515625,603.8643798828125,556.9270629882812,Hover
399,545.1167602539062,398.1781005859375,556.939208984375,541.2774047851562,Hover
400,541.2831420898438,388.4497985839844,511.8285217285156,535.3440551757812,Hover
401,539.26025390625,384.53436279296875,490.2980651855469,511.8578186035156,Hover
402,535.3597412109375,380.5824279785156,439.3562316894531,496.16741943359375,Hover
403,529.4674682617188,378.62957763671875,406.0368347167969,451.10650634765625,Hover
404,527.4801635742188,368.8612976074219,386.4291076660156,409.9857482910156,Hover
405,525.5654907226562,376.62335205078125,374.69744873046875,366.90484619140625,Hover
406,535.3330078125,378.59124755859375,382.5319519042969,333.49786376953125,Hover
407,527.53759765625,364.8860778808594,400.12322998046875,310.0694580078125,Hover
408,525.5032348632812,351.1396484375,368.8291931152344,235.59121704101562,Hover
409,525.5288696289062,339.45654296875,374.69744873046875,208.1861114501953,Hover
410,517.6875,329.6564025878906,396.24658203125,176.82345581054688,Hover
411,515.7682495117188,317.9017333984375,415.8053283691406,147.42066955566406,Hover
412,515.7545166015625,304.1451416015625,431.5318908691406,114.13765716552734,Hover
413,521.5791015625,296.32659912109375,460.8330383300781,86.74810028076172,Hover
414,517.7219848632812,294.3934631347656,507.8478088378906,69.07322692871094,Hover
415,525.4781494140625,294.3642883300781,527.4708862304688,72.99067687988281,Hover
416,537.2675170898438,294.36669921875,576.4566650390625,43.60494613647461,Hover
417,539.3173217773438,288.46014404296875,617.5982666015625,84.70037841796875,Hover
418,552.9878540039062,300.2410888671875,666.6707153320312,116.0691909790039,Hover
419,564.7429809570312,310.07037353515625,680.3431396484375,123.94763946533203,Hover
420,570.5543823242188,313.9576416015625,690.1317749023438,176.76528930664062,Hover
421,566.684814453125,315.8831787109375,721.48974609375,210.18621826171875,Hover
422,576.4985961914062,341.39306640625,746.9483032226562,255.202880859375,Hover
423,586.187255859375,357.0501403808594,774.3849487304688,304.1814880371094,Hover
424,586.2427978515625,366.875,778.3117065429688,360.97088623046875,Hover
425,586.2600708007812,384.4707336425781,784.162109375,396.2577209472656,Hover
426,584.2776489257812,398.1269836425781,762.6146240234375,431.57696533203125,Hover
427,572.6157836914062,398.2432556152344,752.798828125,474.6166076660156,Hover
428,572.5562744140625,408.01019287109375,727.3145141601562,496.20758056640625,Hover
429,570.5836791992188,411.8810729980469,707.7340698242188,523.5438842773438,Hover
430,564.729248046875,404.07818603515625,682.2783813476562,541.2687377929688,Hover
431,558.8252563476562,409.9438781738281,656.7952880859375,551.018798828125,Hover
432,554.9267578125,413.8447570800781,633.2763671875,562.76171875,Hover
433,547.0814819335938,407.9700622558594,594.13232421875,560.803466796875,Hover
434,541.2138061523438,400.224853515625,556.9393920898438,566.7095947265625,Hover
435,539.2654418945312,396.2217102050781,519.6778564453125,551.0319213867188,Hover
436,537.31201171875,392.30511474609375,478.5458679199219,541.2271728515625,Hover
437,533.4020385742188,386.5067138671875,453.07745361328125,511.8789367675781,Hover
438,527.5181274414062,386.48333740234375,427.5472412109375,494.1730041503906,Hover
439,525.5610961914062,386.4645080566406,384.4539794921875,468.7454833984375,Hover
440,521.5917358398438,384.53240966796875,360.98040771484375,435.4165344238281,Hover
441,517.7054443359375,384.49090576171875,325.7044982910156,392.3544006347656,Hover
442,519.6830444335938,376.6262512207031,335.4892883300781,374.6784362792969,Hover
443,509.9039611816406,368.8661804199219,345.2768249511719,335.52777099609375,Hover
444,509.8970947265625,366.80877685546875,321.7767333984375,284.5823059082031,Hover
445,507.9486083984375,355.1081237792969,319.8607177734375,237.57943725585938,Hover
446,500.10931396484375,339.45050048828125,327.6639099121094,200.335205078125,Hover
447,496.14007568359375,331.557861328125,335.5665283203125,165.08486938476562,Hover
448,496.152099609375,321.8402099609375,355.0899658203125,133.77740478515625,Hover
449,503.9657287597656,317.85858154296875,380.5696716308594,125.87535095214844,Hover
450,505.90679931640625,311.97607421875,404.0946350097656,119.986083984375,Hover
451,505.92730712890625,311.98712158203125,404.0860900878906,120.00306701660156,Hover
452,507.91021728515625,306.1743469238281,431.535888671875,100.36004638671875,Hover
453,515.74462890625,321.76025390625,492.28021240234375,108.23765563964844,Hover
454,517.7348022460938,325.7352294921875,529.474853515625,120.02078247070312,Hover
455,525.5805053710938,335.5589294433594,572.5654907226562,161.130859375,Hover
456,529.461181640625,337.4367370605469,600.0006103515625,167.05101013183594,Hover
457,541.2560424804688,351.23553466796875,605.9175415039062,212.10609436035156,Hover
458,541.1966552734375,366.8811950683594,0.0,0.0,Hover
459,545.1194458007812,353.10357666015625,648.9132080078125,292.4078063964844,Hover
460,552.9552001953125,366.8323669433594,668.6112670898438,339.4387512207031,Hover
461,554.869140625,378.5996398925781,713.6845703125,380.5347900390625,Hover
462,554.9970092773438,390.3393859863281,698.0007934570312,427.5601501464844,Hover
463,554.993408203125,388.43048095703125,697.9918212890625,427.5648193359375,Hover
464,556.8262329101562,400.1331787109375,678.3861694335938,460.9424743652344,Hover
465,554.9281005859375,402.15777587890625,648.9402465820312,529.488525390625,Hover
466,553.0068969726562,404.05352783203125,631.3196411132812,556.9112548828125,Hover
467,552.992919921875,402.168212890625,586.2164916992188,570.5923461914062,Hover
468,545.1163330078125,406.0278625488281,550.9819946289062,570.6442260742188,Hover
469,543.186767578125,400.1215515136719,507.907958984375,570.6082153320312,Hover
470,543.1580200195312,390.37420654296875,480.4991149902344,554.937255859375,Hover
471,537.3275756835938,398.1720275878906,427.595458984375,574.5286865234375,Hover
472,531.4248657226562,392.3352355957031,388.4377746582031,572.5796508789062,Hover
473,525.577880859375,392.2990417480469,396.2229919433594,537.2897338867188,Hover
474,525.5778198242188,392.3027038574219,396.2159423828125,537.2924194335938,Hover
475,523.6364135742188,390.3971252441406,364.8951721191406,513.8001098632812,Hover
476,519.6318969726562,390.39117431640625,335.50006103515625,494.2468566894531,Hover
477,513.788330078125,380.5250244140625,335.5465393066406,429.5496826171875,Hover
478,509.8625793457031,372.7196350097656,308.12451171875,413.8159484863281,Hover
479,509.8475341796875,370.8282470703125,321.765869140625,388.4440612792969,Hover
480,507.9520568847656,368.86505126953125,317.87261962890625,366.7691955566406,Hover
481,509.9011535644531,370.7679443359375,323.7677001953125,333.5062561035156,Hover
482,509.849853515625,366.810302734375,339.4756164550781,310.04742431640625,Hover
483,511.844970703125,357.0728759765625,351.1641845703125,288.46026611328125,Hover
484,513.7809448242188,357.060791015625,370.7735595703125,272.8239440917969,Hover
485,513.7804565429688,355.1341247558594,370.7732238769531,272.8251647949219,Hover
486,521.5899658203125,364.8701477050781,388.385009765625,243.46339416503906,Hover
487,525.5858154296875,370.77459716796875,411.9227600097656,231.69891357421875,Hover
488,525.5198974609375,364.9175109863281,441.3240661621094,227.7798614501953,Hover
489,525.5038452148438,366.8147277832031,470.6632995605469,231.68582153320312,Hover
490,515.7242431640625,370.8150329589844,507.8497619628906,225.77513122558594,Hover
491,529.4906005859375,382.54266357421875,539.2105712890625,255.17922973632812,Hover
492,523.5315551757812,382.5384216308594,549.0806274414062,272.810546875,Hover
493,507.9615173339844,527.491455078125,650.9401245117188,335.53546142578125,Hover
494,539.265625,392.3427429199219,566.7001953125,335.5187072753906,Hover
495,545.15625,404.08526611328125,0.0,0.0,Hover
496,539.2315673828125,390.3525390625,592.1542358398438,386.48394775390625,Hover
497,539.2575073242188,390.35894775390625,592.157958984375,388.3839416503906,Hover
498,539.2415161132812,398.2284240722656,590.2033081054688,404.0770568847656,Hover
499,541.1766967773438,384.54986572265625,605.9105224609375,443.2455139160156,Hover
500,541.2326049804688,386.4410705566406,588.2091064453125,447.2547302246094,Hover
501,541.3089599609375,382.5422668457031,564.703369140625,503.9909973144531,Hover
502,549.0474853515625,370.8014831542969,539.2622680664062,517.7056884765625,Hover
503,543.19775390625,374.7137145996094,511.8465270996094,527.4954833984375,Hover
504,543.1897583007812,372.7242126464844,500.0959167480469,523.5804443359375,Hover
505,541.2168579101562,374.7159423828125,480.5096435546875,525.5722045898438,Hover
506,539.2617797851562,374.67828369140625,453.0785827636719,525.5927124023438,Hover
507,533.4118041992188,376.67877197265625,433.4420166015625,523.5802001953125,Hover
508,533.3909912109375,378.57366943359375,431.5674133300781,523.6197509765625,Hover
509,533.3565063476562,372.7364501953125,413.92059326171875,517.6988525390625,Hover
510,523.6377563476562,376.6597900390625,384.4759521484375,509.8426818847656,Hover
511,523.6364135742188,372.7514343261719,364.9122619628906,488.3060607910156,Hover
512,521.6234130859375,372.71990966796875,353.17510986328125,476.51983642578125,Hover
513,523.5780639648438,366.8418884277344,351.1886901855469,417.8387451171875,Hover
514,523.5950927734375,360.9735412597656,353.0925598144531,396.2292175292969,Hover
515,525.5150756835938,359.0160827636719,351.2135925292969,382.5648498535156,Hover
516,525.5164794921875,360.9588623046875,368.8003234863281,366.823974609375,Hover
517,527.480224609375,362.90997314453125,376.62548828125,337.4476318359375,Hover
518,529.454345703125,366.87896728515625,388.43316650390625,329.65625,Hover
519,525.59228515625,364.91937255859375,400.1778259277344,311.98760986328125,Hover
520,525.5853271484375,364.91387939453125,400.18548583984375,311.97955322265625,Hover
521,529.4866943359375,366.8802185058594,427.59521484375,304.1884765625,Hover
522,543.1571044921875,378.6015319824219,449.1748962402344,304.08172607421875,Hover
523,541.2225341796875,386.4646911621094,476.5526428222656,304.20098876953125,Hover
524,543.20703125,384.5152282714844,492.2291259765625,304.2222595214844,Hover
525,498.1316223144531,417.7946472167969,558.8563232421875,611.7423095703125,Hover
526,519.6676025390625,406.0403137207031,554.9299926757812,351.14276123046875,Hover
527,541.22802734375,406.0475769042969,539.2188720703125,359.00738525390625,Hover
528,582.34228515625,419.76507568359375,0.0,0.0,Hover
529,543.1934814453125,400.1436767578125,599.9810791015625,380.5976257324219,Hover
530,543.2086181640625,398.238525390625,609.8084716796875,400.180908203125,Hover
531,543.2122802734375,398.2418212890625,609.8018798828125,400.1683044433594,Hover
532,547.0927734375,402.0975036621094,613.7312622070312,421.7058410644531,Hover
533,551.0111083984375,394.310546875,617.6070556640625,451.0775146484375,Hover
534,554.8446655273438,390.3513488769531,619.534912109375,474.61761474609375,Hover
535,552.9266357421875,394.3050537109375,603.8660888671875,498.11651611328125,Hover
536,552.9837646484375,392.32891845703125,592.1888427734375,515.7734375,Hover
537,545.1636962890625,394.25274658203125,545.166015625,551.01953125,Hover
538,549.0603637695312,380.5622253417969,521.6593627929688,531.4541625976562,Hover
539,541.2678833007812,382.5845947265625,502.034912109375,525.5567016601562,Hover
540,541.1904296875,382.472900390625,478.484130859375,527.557861328125,Hover
541,535.3440551757812,380.5919494628906,445.21044921875,511.847900390625,Hover
542,529.4663696289062,382.4483642578125,415.7890319824219,511.83905029296875,Hover
543,529.4801025390625,380.59210205078125,415.7882385253906,511.8469543457031,Hover
544,525.4844970703125,378.62860107421875,384.4912414550781,502.0111389160156,Hover
545,523.52001953125,372.7514343261719,370.8002624511719,482.4449462890625,Hover
546,523.5530395507812,368.8623962402344,339.43988037109375,460.852783203125,Hover
547,519.6515502929688,370.76251220703125,337.48828125,419.7980041503906,Hover
548,521.60107421875,368.76373291015625,331.5906066894531,400.1097412109375,Hover
549,511.80377197265625,355.1054382324219,335.5264892578125,358.9907531738281,Hover
550,507.927978515625,355.12908935546875,339.43310546875,335.4448547363281,Hover
551,507.9327697753906,349.17291259765625,347.2793884277344,306.147216796875,Hover
552,509.8338317871094,343.3349609375,360.9478454589844,286.51812744140625,Hover
553,511.8463439941406,337.4307861328125,382.4933166503906,274.8306579589844,Hover
554,511.8490295410156,337.4266052246094,382.50152587890625,274.8168029785156,Hover
555,521.6427612304688,347.2691345214844,398.13641357421875,261.0791015625,Hover
556,527.5067138671875,351.1507263183594,419.7768249511719,249.3294219970703,Hover
557,539.30029296875,357.080810546875,445.2760925292969,253.25233459472656,Hover
558,554.8907470703125,374.7037658691406,474.6051940917969,259.1694030761719,Hover
559,556.9463500976562,372.7334899902344,492.2626953125,276.7270812988281,Hover
560,551.0196533203125,402.10931396484375,509.90228271484375,298.3097839355469,Hover
561,541.1988525390625,398.1806640625,0.0,0.0,Hover
562,549.0415649414062,406.0445251464844,0.0,0.0,Hover
563,570.6007080078125,456.9696044921875,0.0,0.0,Hover
564,556.9130859375,443.2606201171875,627.4149169921875,478.54010009765625,Hover
565,570.5541381835938,368.8178405761719,570.644287109375,476.5690612792969,Hover
566,570.548095703125,368.8059387207031,570.6334838867188,474.611572265625,Hover
567,570.64697265625,366.8827819824219,568.5941162109375,480.4869384765625,Hover
568,574.5515747070312,366.8626403808594,566.663330078125,478.5105895996094,Hover
569,574.527587890625,370.7474060058594,554.8797607421875,509.8345031738281,Hover
570,576.4928588867188,370.7630310058594,541.174072265625,517.6858520507812,Hover
571,574.5514526367188,376.6490173339844,523.605712890625,519.6951293945312,Hover
572,572.560302734375,378.6236267089844,502.0560302734375,529.4468383789062,Hover
573,570.5656127929688,382.4693603515625,478.5750427246094,535.3629760742188,Hover
574,560.8555297851562,382.5551452636719,431.5302429199219,517.7194213867188,Hover
575,556.9449462890625,378.58209228515625,386.468994140625,521.62939453125,Hover
576,554.9056396484375,378.6304626464844,382.54425048828125,496.2096252441406,Hover
577,554.9099731445312,378.6141662597656,382.5428771972656,496.17889404296875,Hover
578,552.9132080078125,372.737060546875,357.04345703125,480.5020446777344,Hover
579,547.1146850585938,366.8673095703125,347.24737548828125,460.86181640625,Hover
580,543.2068481445312,360.9891662597656,341.3937072753906,431.5689697265625,Hover
581,539.2322387695312,368.7705078125,327.66864013671875,408.03033447265625,Hover
582,531.4150390625,366.7939147949219,317.84710693359375,396.26513671875,Hover
583,531.4277954101562,355.0691223144531,313.9408264160156,366.76708984375,Hover
584,525.5645141601562,345.2766418457031,312.0115661621094,339.4195861816406,Hover
585,527.5025024414062,339.473876953125,315.87921142578125,319.7768859863281,Hover
586,525.5945434570312,325.7541198730469,337.5035705566406,284.596435546875,Hover
587,527.5029296875,321.7872314453125,353.1566467285156,266.9336853027344,Hover
588,527.5582885742188,321.7942199707031,370.78021240234375,255.20449829101562,Hover
589,527.5639038085938,321.7889099121094,370.8132019042969,257.10992431640625,Hover
590,537.3137817382812,321.84149169921875,398.21533203125,257.1484069824219,Hover
591,539.2473754882812,323.7684631347656,417.8050537109375,263.0540771484375,Hover
592,541.2387084960938,331.5645751953125,439.31512451171875,272.78790283203125,Hover
593,543.2112426757812,349.2182922363281,451.10455322265625,284.5907287597656,Hover
594,556.8529663085938,349.2176818847656,476.5930480957031,306.0818786621094,Hover
595,556.9244995117188,335.50762939453125,0.0,0.0,Hover
596,556.9302368164062,362.94366455078125,494.1724548339844,333.5409851074219,Hover
597,554.9292602539062,382.5352478027344,0.0,0.0,Hover
598,562.7490844726562,351.22369384765625,492.2014465332031,415.7837219238281,Hover
599,560.7979736328125,353.16015625,462.85272216796875,458.9001159667969,Hover
600,560.789306640625,353.1649475097656,462.8680419921875,458.896728515625,Hover
601,556.954833984375,357.0604248046875,462.8661804199219,462.84124755859375,Hover
602,554.9874267578125,364.8853454589844,445.2236022949219,478.5014343261719,Hover
603,549.0354614257812,370.814208984375,429.59033203125,492.2475891113281,Hover
604,545.1173095703125,374.715576171875,400.223388671875,505.9488830566406,Hover
605,541.2716064453125,380.55645751953125,380.59197998046875,507.87554931640625,Hover
606,537.2811279296875,384.4313049316406,368.7857971191406,500.0490417480469,Hover
607,533.4061279296875,382.47027587890625,335.5135192871094,494.20245361328125,Hover
608,533.4030151367188,376.6571350097656,284.58184814453125,492.2638854980469,Hover
609,523.5628051757812,370.79583740234375,327.6849060058594,443.28204345703125,Hover
610,523.5349731445312,368.880615234375,304.133544921875,429.5650939941406,Hover
611,513.7744140625,366.84649658203125,296.31982421875,411.88836669921875,Hover
612,511.8723449707031,366.8475036621094,296.3233337402344,411.90118408203125,Hover
613,519.6578979492188,355.0926208496094,294.3604431152344,382.4808349609375,Hover
614,511.8238220214844,351.1605224609375,290.47528076171875,353.091796875,Hover
615,507.8882141113281,341.3763732910156,284.5434875488281,321.7381591796875,Hover
616,504.00994873046875,335.4289245605469,286.5122985839844,298.2553405761719,Hover
617,505.98541259765625,325.6964416503906,290.498291015625,280.6314392089844,Hover
618,504.0203552246094,321.78070068359375,306.16937255859375,255.1826171875,Hover
619,507.8913879394531,321.7424621582031,323.7769470214844,233.64234924316406,Hover
620,507.93707275390625,319.84564208984375,339.4638366699219,227.72705078125,Hover
621,515.7440185546875,321.82037353515625,382.57415771484375,243.38294982910156,Hover
622,523.6126098632812,325.7229919433594,404.0864562988281,251.2729034423828,Hover
623,523.60595703125,325.7319030761719,404.0716552734375,251.27093505859375,Hover
624,529.4423828125,339.476318359375,413.87396240234375,268.91632080078125,Hover
625,539.2681274414062,343.3468017578125,443.279296875,290.4695739746094,Hover
626,543.1875610351562,353.15582275390625,464.8194274902344,331.6170654296875,Hover
627,549.0772705078125,366.86016845703125,466.7679748535156,353.1567077636719,Hover
628,541.2396850585938,366.8476257324219,462.8457946777344,370.7772216796875,Hover
629,541.2813720703125,353.181640625,443.2570495605469,380.577880859375,Hover
630,545.1238403320312,360.9709167480469,447.1470642089844,400.1708679199219,Hover
631,541.2254028320312,355.15447998046875,429.58831787109375,417.7673034667969,Hover
632,539.3248901367188,360.9875183105469,417.8089599609375,449.1236572265625,Hover
633,539.2271728515625,366.9060974121094,398.2085876464844,478.5648498535156,Hover
634,539.2218627929688,368.89874267578125,368.8155517578125,496.13714599609375,Hover
635,539.2088623046875,368.9014892578125,368.7995300292969,496.133056640625,Hover
636,529.4924926757812,380.54010009765625,364.8829345703125,494.26531982421875,Hover
637,527.51123046875,378.6028137207031,353.12359619140625,492.22357177734375,Hover
638,525.6046142578125,376.6217346191406,319.8177490234375,496.1319885253906,Hover
639,525.5298461914062,372.7771301269531,270.85211181640625,492.1709899902344,Hover
640,519.691650390625,378.6030578613281,259.0735778808594,472.6728820800781,Hover
641,515.7685546875,374.6688232421875,312.0028381347656,445.2674865722656,Hover
642,511.8266296386719,372.7414855957031,298.29962158203125,429.5884094238281,Hover
643,509.84063720703125,368.7741394042969,286.5165100097656,411.88690185546875,Hover
644,509.91424560546875,359.0229187011719,292.40374755859375,384.5435791015625,Hover
645,503.9794006347656,355.095947265625,290.4643859863281,355.09222412109375,Hover
646,502.0425109863281,349.1698303222656,284.5801696777344,310.0412902832031,Hover
647,505.911865234375,339.4017028808594,300.2362060546875,290.51385498046875,Hover
648,505.9457092285156,335.484375,323.77392578125,272.7771301269531,Hover
649,505.9857177734375,325.74188232421875,327.6802673339844,219.93246459960938,Hover
650,507.9388427734375,325.7080383300781,362.9492492675781,212.10888671875,Hover
651,511.8311767578125,327.68328857421875,396.2580261230469,196.45755004882812,Hover
652,519.6491088867188,333.5008850097656,429.48248291015625,196.37570190429688,Hover
653,529.4895629882812,325.74249267578125,460.8273010253906,186.62368774414062,Hover
654,523.5731201171875,398.2242736816406,0.0,0.0,Hover
655,539.2388916015625,341.37664794921875,509.8449401855469,165.09173583984375,Hover
656,541.22021484375,351.18402099609375,558.88916015625,182.6750946044922,Hover
657,555.0035400390625,343.3257751464844,603.8533325195312,208.1680908203125,Hover
658,554.9950561523438,343.3281555175781,602.0120239257812,208.1670379638672,Hover
659,558.8494873046875,353.13623046875,637.2003173828125,221.8938446044922,Hover
660,570.5294189453125,347.2599182128906,680.3114013671875,257.11859130859375,Hover
661,568.6649780273438,349.1913757324219,707.7249145507812,304.15283203125,Hover
662,572.6126708984375,357.0586853027344,729.2944946289062,337.54180908203125,Hover
663,578.4468383789062,366.897216796875,729.3126831054688,368.88848876953125,Hover
664,574.5075073242188,368.8930358886719,752.802001953125,394.3128356933594,Hover
665,574.56640625,382.5843811035156,746.9425659179688,423.6687927246094,Hover
666,574.5045166015625,384.50811767578125,742.98681640625,454.9869079589844,Hover
667,570.6217041015625,388.392333984375,729.3259887695312,480.45989990234375,Hover
668,560.8114013671875,394.2747802734375,701.8884887695312,496.18109130859375,Hover
669,560.81396484375,394.28533935546875,684.226806640625,513.8045043945312,Hover
670,556.899169921875,400.1257629394531,670.5120849609375,541.2606811523438,Hover
671,549.0560302734375,396.1969909667969,631.3514404296875,537.2639770507812,Hover
672,543.1793823242188,390.37255859375,603.8765258789062,539.31201171875,Hover
673,539.2730712890625,390.38616943359375,562.7796630859375,537.2645263671875,Hover
674,529.4495849609375,386.4831237792969,543.1524658203125,519.69189453125,Hover
675,531.4403686523438,372.7117614746094,521.6337280273438,492.2763366699219,Hover
676,527.5293579101562,364.8767395019531,505.9608459472656,470.71490478515625,Hover
677,527.5278930664062,362.9275207519531,500.0711975097656,433.4636535644531,Hover
678,527.496826171875,360.96038818359375,507.8541259765625,386.45843505859375,Hover
679,533.371826171875,325.7313232421875,533.3937377929688,335.5631408691406,Hover
680,490.29364013671875,425.6247863769531,0.0,0.0,Hover
681,504.00445556640625,453.05712890625,0.0,0.0,Hover
682,507.8620910644531,521.592529296875,0.0,0.0,Hover
683,505.9642333984375,445.2330322265625,545.1407470703125,321.8058166503906,Hover
684,517.7259521484375,349.2105712890625,570.6475830078125,245.40316772460938,Hover
685,527.5376586914062,345.31634521484375,605.875,229.7405548095703,Hover
686,535.349853515625,337.4652099609375,633.3330078125,217.96568298339844,Hover
687,549.0717163085938,337.44287109375,662.6732177734375,212.05032348632812,Hover
688,558.8497924804688,333.56768798828125,678.361572265625,229.76551818847656,Hover
689,566.6810913085938,335.4903869628906,711.6383056640625,237.52993774414062,Hover
690,572.6091918945312,337.4881591796875,743.0245971679688,245.43968200683594,Hover
691,576.4851684570312,351.2116394042969,766.515380859375,274.7383728027344,Hover
692,586.3330688476562,359.0519104003906,827.2598876953125,290.49755859375,Hover
693,588.2360229492188,368.81463623046875,791.9983520507812,347.275390625,Hover
694,588.1758422851562,378.62493896484375,825.2810668945312,370.8157043457031,Hover
695,586.2322387695312,384.4599609375,827.2476196289062,407.990966796875,Hover
696,586.2129516601562,396.2415771484375,791.955078125,441.2695617675781,Hover
697,586.2678833007812,402.1631164550781,780.2442626953125,470.7059020996094,Hover
698,572.6145629882812,400.1833801269531,762.60986328125,494.1779479980469,Hover
699,568.6640625,404.1077880859375,744.9690551757812,507.9731140136719,Hover
700,560.849365234375,402.1704406738281,727.3148193359375,523.5164184570312,Hover
701,556.939697265625,398.2328796386719,682.313720703125,525.5980834960938,Hover
702,552.9498901367188,398.16510009765625,654.871826171875,525.5281372070312,Hover
703,543.231201171875,394.2997741699219,625.4605102539062,513.8060302734375,Hover
704,541.1807250976562,394.2787780761719,605.843994140625,504.0172424316406,Hover
705,537.3178100585938,394.2606506347656,590.1746826171875,494.2187194824219,Hover
706,535.3427124023438,378.6175231933594,556.9696655273438,460.89422607421875,Hover
707,533.3530883789062,368.83258056640625,554.8924560546875,458.9100036621094,Hover
708,531.4288330078125,398.2066955566406,615.6517944335938,521.6065063476562,Hover
709,533.3704223632812,433.4654235839844,0.0,0.0,Hover
710,541.2040405273438,398.17535400390625,603.9221801757812,355.0968017578125,Hover
711,531.4332275390625,413.8972473144531,0.0,0.0,Hover
712,535.3533325195312,396.24945068359375,0.0,0.0,Hover
713,539.26611328125,361.0013732910156,607.8419189453125,272.8124694824219,Hover
714,549.0584716796875,353.1907043457031,637.2116088867188,257.0927734375,Hover
715,556.91015625,345.3030700683594,682.333740234375,227.75802612304688,Hover
716,568.615478515625,345.3094787597656,690.1033935546875,241.4124298095703,Hover
717,572.6556396484375,345.2939758300781,715.6117553710938,243.4298095703125,Hover
718,584.3079223632812,347.25439453125,745.04443359375,247.342041015625,Hover
719,588.27978515625,353.0993347167969,778.2820434570312,259.056396484375,Hover
720,599.957763671875,353.20855712890625,821.4104614257812,268.9040222167969,Hover
721,601.9260864257812,353.1422119140625,837.0140380859375,294.3730163574219,Hover
722,603.9081420898438,360.9490051269531,844.8690795898438,321.8465576171875,Hover
723,601.9627685546875,368.7767333984375,848.8027954101562,351.19415283203125,Hover
724,605.8831176757812,380.53125,839.0365600585938,378.6329040527344,Hover
725,607.8050537109375,390.389404296875,839.0233764648438,411.8781433105469,Hover
726,603.8757934570312,396.2518310546875,835.0997314453125,447.1720886230469,Hover
727,603.8805541992188,402.17120361328125,823.3480834960938,462.8836669921875,Hover
728,601.927734375,413.8292541503906,817.475830078125,492.2447814941406,Hover
729,586.314453125,404.0986328125,772.38134765625,513.7767333984375,Hover
730,586.2232055664062,408.01727294921875,742.9615478515625,521.6539306640625,Hover
731,574.5068359375,406.0721130371094,709.6892700195312,527.489013671875,Hover
732,570.56640625,398.2079772949219,672.4859619140625,525.531005859375,Hover
733,560.8060302734375,394.25836181640625,637.1976928710938,509.84429931640625,Hover
734,554.9805297851562,384.4923400878906,621.519775390625,500.108154296875,Hover
735,552.92578125,382.5213928222656,617.5678100585938,505.95660400390625,Hover
736,545.112060546875,380.51904296875,601.8930053710938,474.5853271484375,Hover
737,543.2164916992188,368.830078125,578.4337158203125,427.5577087402344,Hover
738,541.2435913085938,382.5647888183594,570.564453125,396.23468017578125,Hover
739,556.882080078125,384.5117492675781,666.594970703125,439.33807373046875,Hover
740,574.5599975585938,400.150390625,592.15380859375,362.9186706542969,Hover
741,549.0472412109375,366.8819274902344,603.911865234375,302.216796875,Hover
742,556.8826293945312,362.9323425292969,613.7140502929688,272.88006591796875,Hover
743,562.765380859375,353.1445617675781,643.10595703125,243.42974853515625,Hover
744,570.604248046875,341.4096984863281,666.6362915039062,217.95278930664062,Hover
745,584.25537109375,339.43402099609375,695.9653930664062,196.44970703125,Hover
746,586.2396850585938,331.593994140625,717.5646362304688,194.43125915527344,Hover
747,586.3184814453125,321.80072021484375,721.4386596679688,210.15028381347656,Hover
748,592.1388549804688,319.8896789550781,756.7201538085938,206.2353057861328,Hover
749,599.9339599609375,323.80413818359375,784.14208984375,210.12802124023438,Hover
750,603.9603881835938,323.8076477050781,819.3751831054688,219.89430236816406,Hover
751,617.6168823242188,335.4884338378906,850.7432250976562,241.43338012695312,Hover
752,619.549560546875,339.4363708496094,860.5535888671875,265.01092529296875,Hover
753,623.4857177734375,353.12322998046875,856.6611328125,300.2230529785156,Hover
754,631.2941284179688,362.90057373046875,858.6011352539062,333.52374267578125,Hover
